Size,Algorithm,Type,ThreadCount,ArrayType,Sample,TimeMs,SpeedUp,Efficiency
1000,SelectionSort,Serial,1,Random,1,1.8042,0.0,0.0
1000,MergeSort,Serial,1,Random,1,0.5246,0.0,0.0
1000,BubbleSort,Serial,1,Random,1,4.707401,0.0,0.0
1000,InsertSort,Serial,1,Random,1,1.5593,0.0,0.0
1000,SelectionSort,Parallel,2,Random,1,10.425099,0.17306310472447314,0.08653155236223657
1000,MergeSort,Parallel,2,Random,1,2.2665,0.23145819545554816,0.11572909772777408
1000,BubbleSort,Parallel,2,Random,1,49.8991,0.0943383948808696,0.0471691974404348
1000,InsertSort,Parallel,2,Random,1,1.206,1.2929519071310116,0.6464759535655058
1000,SelectionSort,Parallel,4,Random,1,1.021001,1.7670893564257038,0.44177233910642594
1000,MergeSort,Parallel,4,Random,1,0.497,1.0555331991951709,0.2638832997987927
1000,BubbleSort,Parallel,4,Random,1,36.151,0.13021495947553316,0.03255373986888329
1000,InsertSort,Parallel,4,Random,1,1.0971,1.4212924984048856,0.3553231246012214
1000,SelectionSort,Parallel,8,Random,1,1.1697,1.5424467812259555,0.19280584765324443
1000,MergeSort,Parallel,8,Random,1,1.466899,0.357625167104211,0.044703145888026374
1000,BubbleSort,Parallel,8,Random,1,33.3733,0.14105290756383096,0.01763161344547887
1000,InsertSort,Parallel,8,Random,1,1.5611,0.9988469668823265,0.12485587086029082
1000,SelectionSort,Parallel,16,Random,1,2.998701,0.601660519004729,0.037603782437795566
1000,MergeSort,Parallel,16,Random,1,1.3761,0.38122229489135956,0.023826393430709972
1000,BubbleSort,Parallel,16,Random,1,37.3182,0.12614223086858423,0.007883889429286514
1000,InsertSort,Parallel,16,Random,1,1.3393,1.1642649145075785,0.07276655715672366
1000,SelectionSort,Serial,1,Random,2,1.3659,0.0,0.0
1000,MergeSort,Serial,1,Random,2,0.1055,0.0,0.0
1000,BubbleSort,Serial,1,Random,2,1.5521,0.0,0.0
1000,InsertSort,Serial,1,Random,2,4.202801,0.0,0.0
1000,SelectionSort,Parallel,2,Random,2,0.8724,1.5656808803301236,0.7828404401650618
1000,MergeSort,Parallel,2,Random,2,0.3639,0.28991481176147293,0.14495740588073647
1000,BubbleSort,Parallel,2,Random,2,41.4366,0.037457223806972584,0.018728611903486292
1000,InsertSort,Parallel,2,Random,2,1.3439,3.127316764640226,1.563658382320113
1000,SelectionSort,Parallel,4,Random,2,0.9186,1.4869366427171782,0.37173416067929455
1000,MergeSort,Parallel,4,Random,2,0.3955,0.26675094816687733,0.06668773704171933
1000,BubbleSort,Parallel,4,Random,2,41.279601,0.0375996851326155,0.009399921283153876
1000,InsertSort,Parallel,4,Random,2,0.9772,4.300860622185837,1.0752151555464593
1000,SelectionSort,Parallel,8,Random,2,1.2287,1.1116627329698054,0.13895784162122568
1000,MergeSort,Parallel,8,Random,2,0.713901,0.14777959408937652,0.018472449261172065
1000,BubbleSort,Parallel,8,Random,2,40.0943,0.03871123825581193,0.004838904781976491
1000,InsertSort,Parallel,8,Random,2,0.649699,6.468843264342411,0.8086054080428013
1000,SelectionSort,Parallel,16,Random,2,2.0237,0.6749518209220734,0.04218448880762959
1000,MergeSort,Parallel,16,Random,2,0.4423,0.2385258874067375,0.014907867962921094
1000,BubbleSort,Parallel,16,Random,2,40.5034,0.03832023978233926,0.002395014986396204
1000,InsertSort,Parallel,16,Random,2,1.0694,3.9300551711239953,0.2456284481952497
1000,SelectionSort,Serial,1,Random,3,0.463701,0.0,0.0
1000,MergeSort,Serial,1,Random,3,0.5899,0.0,0.0
1000,BubbleSort,Serial,1,Random,3,0.5867,0.0,0.0
1000,InsertSort,Serial,1,Random,3,0.2102,0.0,0.0
1000,SelectionSort,Parallel,2,Random,3,0.589399,0.7867353015529378,0.3933676507764689
1000,MergeSort,Parallel,2,Random,3,0.5481,1.0762634555738002,0.5381317277869001
1000,BubbleSort,Parallel,2,Random,3,26.4048,0.022219444949403137,0.011109722474701569
1000,InsertSort,Parallel,2,Random,3,0.541301,0.38832368682119556,0.19416184341059778
1000,SelectionSort,Parallel,4,Random,3,0.8973,0.516773654296222,0.1291934135740555
1000,MergeSort,Parallel,4,Random,3,0.4237,1.392258673589804,0.348064668397451
1000,BubbleSort,Parallel,4,Random,3,29.483901,0.019898995048179005,0.004974748762044751
1000,InsertSort,Parallel,4,Random,3,0.61,0.3445901639344262,0.08614754098360655
1000,SelectionSort,Parallel,8,Random,3,1.048299,0.4423365852681343,0.05529207315851679
1000,MergeSort,Parallel,8,Random,3,0.5211,1.1320284014584532,0.14150355018230665
1000,BubbleSort,Parallel,8,Random,3,26.275799,0.022328531284624305,0.002791066410578038
1000,InsertSort,Parallel,8,Random,3,0.7159,0.2936164268752619,0.03670205335940774
1000,SelectionSort,Parallel,16,Random,3,1.723,0.26912420197330233,0.016820262623331396
1000,MergeSort,Parallel,16,Random,3,0.6172,0.9557679844458846,0.05973549902786779
1000,BubbleSort,Parallel,16,Random,3,25.6708,0.022854761051467037,0.0014284225657166898
1000,InsertSort,Parallel,16,Random,3,0.949201,0.22144940850251948,0.013840588031407468
1000,SelectionSort,Serial,1,Random,4,0.4245,0.0,0.0
1000,MergeSort,Serial,1,Random,4,0.101401,0.0,0.0
1000,BubbleSort,Serial,1,Random,4,1.053199,0.0,0.0
1000,InsertSort,Serial,1,Random,4,0.226899,0.0,0.0
1000,SelectionSort,Parallel,2,Random,4,0.4612,0.9204249783174328,0.4602124891587164
1000,MergeSort,Parallel,2,Random,4,0.4584,0.22120636998254803,0.11060318499127401
1000,BubbleSort,Parallel,2,Random,4,28.201001,0.03734615661337695,0.018673078306688476
1000,InsertSort,Parallel,2,Random,4,0.522001,0.43467158108892506,0.21733579054446253
1000,SelectionSort,Parallel,4,Random,4,0.508,0.8356299212598425,0.20890748031496062
1000,MergeSort,Parallel,4,Random,4,0.4422,0.2293102668475803,0.057327566711895074
1000,BubbleSort,Parallel,4,Random,4,21.9832,0.04790926707667673,0.011977316769169183
1000,InsertSort,Parallel,4,Random,4,0.4779,0.4747834274952919,0.11869585687382297
1000,SelectionSort,Parallel,8,Random,4,1.1219,0.37837596933773066,0.04729699616721633
1000,MergeSort,Parallel,8,Random,4,0.3609,0.28096702687725134,0.03512087835965642
1000,BubbleSort,Parallel,8,Random,4,23.9384,0.043996215285900475,0.005499526910737559
1000,InsertSort,Parallel,8,Random,4,0.5836,0.3887919808087731,0.048598997601096636
1000,SelectionSort,Parallel,16,Random,4,1.3244,0.3205225007550589,0.02003265629719118
1000,MergeSort,Parallel,16,Random,4,0.675699,0.15006829964229634,0.009379268727643521
1000,BubbleSort,Parallel,16,Random,4,22.5017,0.04680530804339228,0.0029253317527120175
1000,InsertSort,Parallel,16,Random,4,0.4286,0.5293957069528699,0.033087231684554366
1000,SelectionSort,Serial,1,Random,5,0.2162,0.0,0.0
1000,MergeSort,Serial,1,Random,5,0.0592,0.0,0.0
1000,BubbleSort,Serial,1,Random,5,0.6449,0.0,0.0
1000,InsertSort,Serial,1,Random,5,0.0597,0.0,0.0
1000,SelectionSort,Parallel,2,Random,5,0.293,0.7378839590443687,0.3689419795221843
1000,MergeSort,Parallel,2,Random,5,0.2627,0.22535211267605637,0.11267605633802819
1000,BubbleSort,Parallel,2,Random,5,22.072399,0.029217485602720392,0.014608742801360196
1000,InsertSort,Parallel,2,Random,5,0.5127,0.11644236395552955,0.058221181977764776
1000,SelectionSort,Parallel,4,Random,5,0.556,0.3888489208633093,0.09721223021582732
1000,MergeSort,Parallel,4,Random,5,0.3037,0.19492920645373724,0.04873230161343431
1000,BubbleSort,Parallel,4,Random,5,22.5108,0.028648470956163265,0.007162117739040816
1000,InsertSort,Parallel,4,Random,5,0.7132,0.08370723499719575,0.020926808749298937
1000,SelectionSort,Parallel,8,Random,5,0.9537,0.22669602600398447,0.02833700325049806
1000,MergeSort,Parallel,8,Random,5,0.399199,0.14829696467175518,0.018537120583969398
1000,BubbleSort,Parallel,8,Random,5,21.7432,0.029659847676514955,0.0037074809595643693
1000,InsertSort,Parallel,8,Random,5,0.5141,0.11612526745769307,0.014515658432211634
1000,SelectionSort,Parallel,16,Random,5,1.575299,0.13724378673508966,0.008577736670943104
1000,MergeSort,Parallel,16,Random,5,1.3517,0.043796700451283574,0.0027372937782052234
1000,BubbleSort,Parallel,16,Random,5,25.5037,0.025286527052937418,0.0015804079408085886
1000,InsertSort,Parallel,16,Random,5,0.728699,0.08192683124307842,0.0051204269526924015
1000,SelectionSort,Serial,1,Sorted,1,0.175001,0.0,0.0
1000,MergeSort,Serial,1,Sorted,1,0.0177,0.0,0.0
1000,BubbleSort,Serial,1,Sorted,1,0.0011,0.0,0.0
1000,InsertSort,Serial,1,Sorted,1,0.0013,0.0,0.0
1000,SelectionSort,Parallel,2,Sorted,1,0.4797,0.36481342505732745,0.18240671252866372
1000,MergeSort,Parallel,2,Sorted,1,0.2899,0.06105553639185927,0.030527768195929634
1000,BubbleSort,Parallel,2,Sorted,1,23.930001,4.5967403010137776E-5,2.2983701505068888E-5
1000,InsertSort,Parallel,2,Sorted,1,0.4309,0.0030169412856811324,0.0015084706428405662
1000,SelectionSort,Parallel,4,Sorted,1,0.442601,0.3953922381558107,0.09884805953895268
1000,MergeSort,Parallel,4,Sorted,1,0.3022,0.0585704831237591,0.014642620780939775
1000,BubbleSort,Parallel,4,Sorted,1,23.3471,4.711505925789498E-5,1.1778764814473746E-5
1000,InsertSort,Parallel,4,Sorted,1,0.4227,0.003075467234445233,7.688668086113082E-4
1000,SelectionSort,Parallel,8,Sorted,1,1.059601,0.16515745077628277,0.020644681347035346
1000,MergeSort,Parallel,8,Sorted,1,0.3917,0.04518764360479959,0.005648455450599949
1000,BubbleSort,Parallel,8,Sorted,1,22.6575,4.85490455698996E-5,6.06863069623745E-6
1000,InsertSort,Parallel,8,Sorted,1,0.4018,0.003235440517670483,4.0443006470881036E-4
1000,SelectionSort,Parallel,16,Sorted,1,1.214901,0.1440454818952326,0.009002842618452038
1000,MergeSort,Parallel,16,Sorted,1,0.2932,0.060368349249658934,0.0037730218281036834
1000,BubbleSort,Parallel,16,Sorted,1,22.8145,4.821495101799295E-5,3.0134344386245593E-6
1000,InsertSort,Parallel,16,Sorted,1,0.387199,0.0033574466876205773,2.0984041797628608E-4
1000,SelectionSort,Serial,1,Sorted,2,0.1752,0.0,0.0
1000,MergeSort,Serial,1,Sorted,2,0.018,0.0,0.0
1000,BubbleSort,Serial,1,Sorted,2,0.001001,0.0,0.0
1000,InsertSort,Serial,1,Sorted,2,0.0013,0.0,0.0
1000,SelectionSort,Parallel,2,Sorted,2,0.320399,0.5468181860742387,0.27340909303711936
1000,MergeSort,Parallel,2,Sorted,2,0.2008,0.0896414342629482,0.0448207171314741
1000,BubbleSort,Parallel,2,Sorted,2,24.6274,4.064578477630606E-5,2.032289238815303E-5
1000,InsertSort,Parallel,2,Sorted,2,0.2659,0.004889056036103798,0.002444528018051899
1000,SelectionSort,Parallel,4,Sorted,2,0.411999,0.4252437505916276,0.1063109376479069
1000,MergeSort,Parallel,4,Sorted,2,0.756199,0.023803258137077673,0.005950814534269418
1000,BubbleSort,Parallel,4,Sorted,2,22.9213,4.367117048334955E-5,1.0917792620837387E-5
1000,InsertSort,Parallel,4,Sorted,2,0.4696,0.002768313458262351,6.920783645655877E-4
1000,SelectionSort,Parallel,8,Sorted,2,0.820599,0.21350257555761096,0.02668782194470137
1000,MergeSort,Parallel,8,Sorted,2,0.4933,0.03648895195621325,0.004561118994526657
1000,BubbleSort,Parallel,8,Sorted,2,23.279,4.30001288715151E-5,5.375016108939387E-6
1000,InsertSort,Parallel,8,Sorted,2,0.385301,0.003373985533388182,4.2174819167352276E-4
1000,SelectionSort,Parallel,16,Sorted,2,1.1104,0.15778097982708933,0.009861311239193083
1000,MergeSort,Parallel,16,Sorted,2,0.3704,0.04859611231101511,0.0030372570194384446
1000,BubbleSort,Parallel,16,Sorted,2,22.8629,4.378272222683911E-5,2.7364201391774446E-6
1000,InsertSort,Parallel,16,Sorted,2,0.3209,0.0040511062636335304,2.5319414147709565E-4
1000,SelectionSort,Serial,1,Sorted,3,0.1737,0.0,0.0
1000,MergeSort,Serial,1,Sorted,3,0.018,0.0,0.0
1000,BubbleSort,Serial,1,Sorted,3,0.001,0.0,0.0
1000,InsertSort,Serial,1,Sorted,3,0.001499,0.0,0.0
1000,SelectionSort,Parallel,2,Sorted,3,0.3728,0.4659334763948497,0.23296673819742486
1000,MergeSort,Parallel,2,Sorted,3,0.2752,0.06540697674418604,0.03270348837209302
1000,BubbleSort,Parallel,2,Sorted,3,23.0716,4.334333119506233E-5,2.1671665597531165E-5
1000,InsertSort,Parallel,2,Sorted,3,0.3066,0.004889106327462492,0.002444553163731246
1000,SelectionSort,Parallel,4,Sorted,3,0.3843,0.4519906323185012,0.1129976580796253
1000,MergeSort,Parallel,4,Sorted,3,0.237601,0.07575725691390187,0.018939314228475466
1000,BubbleSort,Parallel,4,Sorted,3,23.8108,4.1997748920657855E-5,1.0499437230164464E-5
1000,InsertSort,Parallel,4,Sorted,3,0.379501,0.003949923715616033,9.874809289040082E-4
1000,SelectionSort,Parallel,8,Sorted,3,0.631799,0.27492921008105425,0.03436615126013178
1000,MergeSort,Parallel,8,Sorted,3,0.3233,0.05567584287039901,0.006959480358799877
1000,BubbleSort,Parallel,8,Sorted,3,22.0759,4.529826643534352E-5,5.66228330441794E-6
1000,InsertSort,Parallel,8,Sorted,3,0.283801,0.005281870042741216,6.60233755342652E-4
1000,SelectionSort,Parallel,16,Sorted,3,1.3222,0.13137195583119043,0.008210747239449402
1000,MergeSort,Parallel,16,Sorted,3,0.3757,0.04791056694170881,0.0029944104338568006
1000,BubbleSort,Parallel,16,Sorted,3,23.2949,4.292785116055446E-5,2.6829906975346536E-6
1000,InsertSort,Parallel,16,Sorted,3,0.329,0.004556231003039513,2.8476443768996957E-4
1000,SelectionSort,Serial,1,Sorted,4,0.175399,0.0,0.0
1000,MergeSort,Serial,1,Sorted,4,0.0179,0.0,0.0
1000,BubbleSort,Serial,1,Sorted,4,7.99E-4,0.0,0.0
1000,InsertSort,Serial,1,Sorted,4,0.001301,0.0,0.0
1000,SelectionSort,Parallel,2,Sorted,4,0.281401,0.623306242692812,0.311653121346406
1000,MergeSort,Parallel,2,Sorted,4,0.1997,0.08963445167751627,0.044817225838758135
1000,BubbleSort,Parallel,2,Sorted,4,22.419399,3.5638778720161054E-5,1.7819389360080527E-5
1000,InsertSort,Parallel,2,Sorted,4,0.236499,0.005501080342834431,0.0027505401714172156
1000,SelectionSort,Parallel,4,Sorted,4,0.3159,0.555235834124723,0.13880895853118075
1000,MergeSort,Parallel,4,Sorted,4,0.251101,0.07128605620845795,0.017821514052114486
1000,BubbleSort,Parallel,4,Sorted,4,22.7401,3.513616914613392E-5,8.78404228653348E-6
1000,InsertSort,Parallel,4,Sorted,4,0.2616,0.0049732415902140675,0.0012433103975535169
1000,SelectionSort,Parallel,8,Sorted,4,0.7133,0.2458979391560353,0.030737242394504413
1000,MergeSort,Parallel,8,Sorted,4,0.5712,0.0313375350140056,0.0039171918767507
1000,BubbleSort,Parallel,8,Sorted,4,22.9866,3.4759381552730726E-5,4.344922694091341E-6
1000,InsertSort,Parallel,8,Sorted,4,0.3336,0.0038998800959232616,4.874850119904077E-4
1000,SelectionSort,Parallel,16,Sorted,4,1.8653,0.09403259529298236,0.005877037205811397
1000,MergeSort,Parallel,16,Sorted,4,0.3707,0.048287024548152147,0.003017939034259509
1000,BubbleSort,Parallel,16,Sorted,4,22.4457,3.559701858262385E-5,2.2248136614139905E-6
1000,InsertSort,Parallel,16,Sorted,4,0.2502,0.005199840127897683,3.2499000799360517E-4
1000,SelectionSort,Serial,1,Sorted,5,0.1738,0.0,0.0
1000,MergeSort,Serial,1,Sorted,5,0.0202,0.0,0.0
1000,BubbleSort,Serial,1,Sorted,5,0.0012,0.0,0.0
1000,InsertSort,Serial,1,Sorted,5,0.0013,0.0,0.0
1000,SelectionSort,Parallel,2,Sorted,5,0.308301,0.5637347916484216,0.2818673958242108
1000,MergeSort,Parallel,2,Sorted,5,0.290899,0.06943990869683292,0.03471995434841646
1000,BubbleSort,Parallel,2,Sorted,5,23.8217,5.037423861437261E-5,2.5187119307186304E-5
1000,InsertSort,Parallel,2,Sorted,5,0.352401,0.0036889793161767413,0.0018444896580883706
1000,SelectionSort,Parallel,4,Sorted,5,0.405501,0.42860560146584104,0.10715140036646026
1000,MergeSort,Parallel,4,Sorted,5,0.234601,0.08610363979693181,0.021525909949232952
1000,BubbleSort,Parallel,4,Sorted,5,23.5911,5.086664038556913E-5,1.2716660096392282E-5
1000,InsertSort,Parallel,4,Sorted,5,0.414,0.003140096618357488,7.85024154589372E-4
1000,SelectionSort,Parallel,8,Sorted,5,0.833101,0.20861816274377298,0.026077270342971623
1000,MergeSort,Parallel,8,Sorted,5,0.2801,0.07211710103534451,0.009014637629418063
1000,BubbleSort,Parallel,8,Sorted,5,24.8422,4.8304900532158985E-5,6.038112566519873E-6
1000,InsertSort,Parallel,8,Sorted,5,0.3842,0.00338365434669443,4.2295679333680374E-4
1000,SelectionSort,Parallel,16,Sorted,5,1.447101,0.12010219051745526,0.0075063869073409535
1000,MergeSort,Parallel,16,Sorted,5,0.5303,0.038091646237978505,0.0023807278898736565
1000,BubbleSort,Parallel,16,Sorted,5,24.807001,4.837344102981251E-5,3.023340064363282E-6
1000,InsertSort,Parallel,16,Sorted,5,0.2961,0.004390408645727795,2.744005403579872E-4
1000,SelectionSort,Serial,1,Reverse,1,0.1909,0.0,0.0
1000,MergeSort,Serial,1,Reverse,1,0.023401,0.0,0.0
1000,BubbleSort,Serial,1,Reverse,1,0.6172,0.0,0.0
1000,InsertSort,Serial,1,Reverse,1,0.1091,0.0,0.0
1000,SelectionSort,Parallel,2,Reverse,1,0.367,0.5201634877384196,0.2600817438692098
1000,MergeSort,Parallel,2,Reverse,1,0.2001,0.1169465267366317,0.05847326336831585
1000,BubbleSort,Parallel,2,Reverse,1,23.9097,0.02581379105551303,0.012906895527756515
1000,InsertSort,Parallel,2,Reverse,1,0.297901,0.3662290492479045,0.18311452462395225
1000,SelectionSort,Parallel,4,Reverse,1,0.4704,0.4058248299319728,0.1014562074829932
1000,MergeSort,Parallel,4,Reverse,1,0.2698,0.08673461823573018,0.021683654558932546
1000,BubbleSort,Parallel,4,Reverse,1,25.7243,0.02399287832905074,0.005998219582262685
1000,InsertSort,Parallel,4,Reverse,1,0.5646,0.19323414806942968,0.04830853701735742
1000,SelectionSort,Parallel,8,Reverse,1,1.034,0.1846228239845261,0.02307785299806576
1000,MergeSort,Parallel,8,Reverse,1,0.3796,0.06164646996838778,0.007705808746048473
1000,BubbleSort,Parallel,8,Reverse,1,25.309499,0.02438610104451297,0.0030482626305641213
1000,InsertSort,Parallel,8,Reverse,1,0.526,0.20741444866920153,0.02592680608365019
1000,SelectionSort,Parallel,16,Reverse,1,1.6733,0.11408593796689176,0.007130371122930735
1000,MergeSort,Parallel,16,Reverse,1,0.495301,0.04724601807789607,0.0029528761298685045
1000,BubbleSort,Parallel,16,Reverse,1,23.8464,0.025882313472893183,0.001617644592055824
1000,InsertSort,Parallel,16,Reverse,1,0.457,0.2387308533916849,0.014920678336980306
1000,SelectionSort,Serial,1,Reverse,2,0.1908,0.0,0.0
1000,MergeSort,Serial,1,Reverse,2,0.022701,0.0,0.0
1000,BubbleSort,Serial,1,Reverse,2,0.672201,0.0,0.0
1000,InsertSort,Serial,1,Reverse,2,0.1091,0.0,0.0
1000,SelectionSort,Parallel,2,Reverse,2,0.426899,0.44694412495695707,0.22347206247847853
1000,MergeSort,Parallel,2,Reverse,2,0.259199,0.08758135640955404,0.04379067820477702
1000,BubbleSort,Parallel,2,Reverse,2,21.971899,0.030593668758444596,0.015296834379222298
1000,InsertSort,Parallel,2,Reverse,2,0.3765,0.2897742363877822,0.1448871181938911
1000,SelectionSort,Parallel,4,Reverse,2,0.5138,0.37135072012456205,0.09283768003114051
1000,MergeSort,Parallel,4,Reverse,2,0.372901,0.06087674744771401,0.015219186861928502
1000,BubbleSort,Parallel,4,Reverse,2,22.2912,0.03015544250645995,0.007538860626614988
1000,InsertSort,Parallel,4,Reverse,2,0.446299,0.24445495060486355,0.06111373765121589
1000,SelectionSort,Parallel,8,Reverse,2,0.7013,0.27206616284043916,0.034008270355054895
1000,MergeSort,Parallel,8,Reverse,2,0.2887,0.07863179771388984,0.00982897471423623
1000,BubbleSort,Parallel,8,Reverse,2,21.414401,0.03139013787964464,0.00392376723495558
1000,InsertSort,Parallel,8,Reverse,2,0.3513,0.3105607742670083,0.038820096783376036
1000,SelectionSort,Parallel,16,Reverse,2,1.347601,0.14158493500672675,0.008849058437920422
1000,MergeSort,Parallel,16,Reverse,2,0.444899,0.05102506411567569,0.003189066507229731
1000,BubbleSort,Parallel,16,Reverse,2,22.519699,0.02984946646045314,0.0018655916537783212
1000,InsertSort,Parallel,16,Reverse,2,0.4108,0.2655793573515093,0.01659870983446933
1000,SelectionSort,Serial,1,Reverse,3,0.1924,0.0,0.0
1000,MergeSort,Serial,1,Reverse,3,0.023301,0.0,0.0
1000,BubbleSort,Serial,1,Reverse,3,1.0419,0.0,0.0
1000,InsertSort,Serial,1,Reverse,3,0.109899,0.0,0.0
1000,SelectionSort,Parallel,2,Reverse,3,0.4009,0.4799201795959092,0.2399600897979546
1000,MergeSort,Parallel,2,Reverse,3,0.3978,0.05857466063348416,0.02928733031674208
1000,BubbleSort,Parallel,2,Reverse,3,21.0999,0.04937938094493339,0.024689690472466694
1000,InsertSort,Parallel,2,Reverse,3,0.4739,0.2319033551382148,0.1159516775691074
